0,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
394525,770,"Decatur, IN",Msa,IN,132300,133383,134399,135180,135940,136672,137401,138150,138737,139285,139861,140570,141301,142006,142732,143451,144233,144950,145622,146123,146183,146841,147383,148351,148663,148977,149328,149643,150095,150595,151124,151587,152074,152518,153862,155229,,161483,164619,166427,168302,170226,171805,173107,174300,175384,176326,179239,181993,185275,186502,187970
753894,771,"Junction City, KS",Msa,KS,144031,144190,144305,144068,143884,143600,143192,142938,142682,142863,143046,143467,143866,144345,144840,145337,145686,146115,146409,146519,146341,146304,146502,146920,147463,147813,148145,148306,148476,148678,148868,149270,149355,149492,150359,151566,,156637,159347,161007,162506,164146,165622,167091,168091,168936,169067,170409,171717,172760,172649,172496
394557,772,"Effingham, IL",Msa,IL,139907,140497,141163,141813,142372,142785,143238,143538,143896,144245,144741,145377,145913,146573,147159,147878,148658,149352,150054,150587,151198,151713,151851,151968,151998,152292,152478,152794,152699,152669,152558,152569,152586,152688,153752,154935,156828,158479,160220,161644,163039,164432,165789,167198,168846,170069,171080,172783,174504,176627,177692,178719
395184,773,"Valley, AL",Msa,AL,66497,66774,67029,67325,67301,67233,67236,67412,67608,67874,68366,68867,69092,69198,69390,69617,69645,69741,69990,70250,70403,70461,70782,71210,71637,71855,71894,71810,71803,71923,72237,72622,73203,73594,74087,74448,75649,76729,77949,78568,79463,80311,81021,81746,82343,83085,83401,85114,86574,88595,89163,89888
394430,774,"Butte, MT",Msa,MT,133893,134710,135466,136193,136758,137396,138047,138556,138970,139330,139939,140577,141180,141838,142315,143071,143680,144370,144818,144886,145114,145475,146521,147437,148526,148877,149254,149459,150318,151181,152053,151973,152066,152161,,156089,,,170486,172683,174586,177242,179721,182326,184204,185816,186825,191958,197338,204219,207064,209550
394331,775,"Angola, IN",Msa,IN,163282,164319,165308,166316,167154,167912,168663,169571,170571,171105,171587,172107,172955,173853,174600,175468,176397,177307,178206,178957,,181910,182512,,181986,182203,182458,182707,183196,183275,183482,183642,184318,185145,187132,189103,193218,196731,200720,202765,205039,207315,209596,211387,212865,214581,216158,220068,223370,227352,228868,230539
394536,778,"Dodge City, KS",Msa,KS,,,,,,,107206,107523,107973,108711,109452,109911,110450,110999,111691,112154,112432,112543,112887,113552,114325,115156,115101,114927,114466,114512,114592,114573,114624,114822,115264,116005,116395,117491,119070,120931,123068,124938,127116,128588,129873,131291,132625,134260,135575,136872,137682,138962,139873,140343,140080,140140
394413,779,"Brenham, TX",Msa,TX,221306,222445,223433,224599,225765,226784,227717,228338,229065,229942,230946,231941,232827,233815,234951,235865,236949,237923,239090,240273,241393,242735,243448,244192,244619,244552,244317,243992,244449,244756,245226,245442,245969,246666,248478,250178,,259010,263156,264847,266371,268773,271360,274336,277238,279387,280901,287147,293523,301118,303924,306749
394569,780,"Emporia, KS",Msa,KS,103982,104365,104880,105419,105850,106289,106204,106256,106155,106473,106798,107041,107035,106958,107070,107477,107899,108351,108921,109435,109807,110030,110216,110395,110491,110556,110605,110648,110593,110557,110706,111280,111954,112593,113688,114633,116572,118531,120887,122436,123645,124800,126008,127442,128715,129940,130527,132055,133292,134151,134130,133989
753892,782,"Jackson, OH",Msa,OH,72810,73329,74047,74811,75539,76071,76506,76818,77290,77694,78135,78417,78796,79090,79276,79522,79839,80369,80934,81605,82068,82475,82565,82696,82754,82840,83005,83112,83560,83962,84406,84616,84638,84900,85944,87247,,90599,91958,92692,93404,94433,95152,96022,96761,97689,98499,100301,102055,103441,103663,104040
394613,783,"Frankfort, IN",Msa,IN,101967,102330,102740,103355,103960,104606,105248,105958,106421,106992,107446,108107,108683,109457,110130,110835,111412,112015,112514,113029,113618,114161,114691,115212,115785,116171,116461,116789,117249,117795,118248,118618,119000,119492,120687,121939,,,129982,131399,132801,134197,135617,136778,137882,139081,140191,142618,144784,147336,148461,149765
394414,784,"Brevard, NC",Msa,NC,229533,231123,232396,233882,235216,236680,237820,239034,240346,240857,241400,241788,243064,244161,245315,246309,247376,248453,249561,250697,251737,252846,253435,253907,254303,255420,256509,257411,258001,258695,259506,259901,260473,261353,263662,265959,,,281857,285831,288894,292378,295578,298991,301901,304575,306756,314293,322617,332420,337066,341159
395149,785,"Taos, NM",Msa,NM,228965,231035,233668,234258,235626,237255,240030,243065,247595,249810,252313,254294,255613,256903,256042,258231,262881,266970,271537,273126,275155,275154,275343,276611,277654,279560,280643,282184,282361,283433,284755,286000,288655,291911,299580,305739,311353,313859,315995,320190,324309,329945,334444,340661,344093,347817,345882,351592,354675,362049,362923,365085
753902,786,"Malvern, AR",Msa,AR,92475,92775,93220,93721,94069,94204,94222,94278,94557,94852,95186,95527,95953,96476,96910,97302,97742,98080,98338,98534,98884,99338,99489,99612,99652,100133,100520,101017,100997,100929,100819,100903,101126,101207,102036,101835,102764,103242,105089,106183,107494,108547,109869,110951,112082,112651,113270,115622,118091,121632,123295,124873
395165,787,"Troy, AL",Msa,AL,113290,113926,114885,115421,116105,116326,116513,116563,116805,117131,117619,117982,118216,118237,118509,118856,119344,119867,120055,119954,119621,120012,120359,120989,121094,121264,120988,120866,121069,121224,121316,121357,121671,122095,122706,123328,125071,126702,128612,129540,130651,131335,131931,132426,133142,133987,134657,137277,139806,142872,143921,144891
395196,788,"Wabash, IN",Msa,IN,102609,103453,104307,104925,105511,106042,106528,106991,107312,107757,108253,108910,109570,110256,110939,111545,112181,112701,113208,113640,114142,114557,114906,115223,115609,115899,116127,116323,116654,117039,117293,117428,117659,118008,,120112,,,127665,129163,130429,131695,132729,133905,134850,135738,136432,138385,140221,142465,143492,144626
394433,789,"Cambridge, MD",Msa,MD,146944,146865,147049,147476,147928,148363,148611,148915,149184,149362,149471,149547,149727,149964,150480,151201,151874,152439,153089,153903,154620,155330,154907,154268,153449,153523,153672,153840,153763,153967,154209,154690,155173,155552,156868,158160,161230,163754,166942,168827,171118,173187,175389,177535,179601,181506,182884,184909,186835,187981,188201,188512
394812,790,"Macomb, IL",Msa,IL,73472,73696,73977,74200,74468,74627,74795,74837,74890,74959,75137,75369,75580,75890,76154,76374,76619,76895,77245,77401,77576,77780,77858,77858,77776,77855,77955,78196,78112,78045,77846,77658,77439,77184,77545,77862,78712,79396,80349,81038,81616,82090,82476,82880,83202,83401,83653,84317,85009,85805,86132,86499
395187,791,"Vernal, UT",Msa,UT,222169,223257,223984,224910,225829,226926,227755,228557,229020,229473,229855,230487,231197,232024,232612,233132,233584,233798,234212,234248,234548,234257,234013,233828,233897,234511,235429,236498,236572,235977,235342,235680,236126,236538,237795,239271,,,,261864,265044,268624,272244,276297,279610,282480,284258,289610,294419,298178,297297,296468
394749,792,"Kingsville, TX",Msa,TX,104762,105121,105519,105863,105925,106025,105920,105688,105517,105793,106279,106578,106826,107119,107415,107651,107928,108192,108415,108743,,,110649,,108755,108593,108677,108792,109365,109692,110028,110067,109813,109424,109740,110395,112456,114398,116542,117652,117266,116840,116486,117533,118326,118755,119207,121593,123881,126553,127504,128631
394815,793,"Madison, IN",Msa,IN,118019,119074,120244,121242,122111,122759,123222,123921,124623,125248,125659,126292,127063,128032,128929,130022,130753,131144,131341,131731,132138,132554,132746,133263,133606,134010,134149,134363,134783,135043,135397,135732,136380,137081,138567,140392,,146819,149898,151663,153824,155713,157423,158683,160134,161476,162872,165913,168982,172280,173763,175339
394886,794,"Mount Pleasant, TX",Msa,TX,124287,124998,125578,126051,126563,126929,127300,127653,127805,127904,127838,128007,128275,128758,129223,129777,130220,130693,131135,131555,132274,132916,133575,133870,134109,133972,133709,133406,133434,133645,134036,134251,134827,135088,135823,136206,,140652,143277,144858,146764,148783,150788,152568,154330,155523,156555,160066,164182,169108,171266,173212
394962,795,"Paris, TN",Msa,TN,110054,110502,110934,111494,112041,112555,113089,113605,114180,114767,115364,115894,116394,116851,117316,117696,118136,118490,118825,119045,119261,119457,119810,120158,120601,121278,122084,122894,123381,123706,123912,123960,124110,124144,124679,125352,,130067,132504,133658,134828,136000,137477,138356,139233,139514,140136,143368,146668,151506,153552,155706
394491,796,"Columbus, NE",Msa,NE,162411,163068,163811,164511,165273,166260,167461,168721,169833,170658,171294,171944,172975,174089,175078,175866,176472,177378,178487,180051,181306,182165,182064,181969,181919,182601,183089,183518,183548,183873,184398,185178,185876,186466,187761,189231,,196141,199611,201412,203134,205024,206834,208934,210266,211371,212111,215909,219624,222962,223367,223802
394419,797,"Brookings, SD",Msa,SD,189294,189526,189973,190663,191847,192876,193660,194003,194477,195249,195539,195915,196014,196551,196871,197108,197438,197869,198526,199068,199646,200185,201080,201902,202861,203761,204626,205523,205460,205370,205145,205443,205997,206491,207403,208080,,,,223627,225510,227539,229380,231142,232631,233715,234315,237925,241846,247678,250239,252655
394740,798,"Kennett, MO",Msa,MO,71040,71338,71603,71949,72297,72644,72945,73174,73384,73574,73833,74133,74396,74763,74970,75254,75424,75623,75794,76029,76300,76584,,,,75306,75510,75771,75965,76050,76108,76167,76260,76169,76490,76721,77913,78752,80016,80573,81227,81598,82137,82716,83422,83927,84270,85302,86348,87711,88273,88748
394376,800,"Beeville, TX",Msa,TX,116752,117644,118336,118931,119631,120182,120474,120581,120998,121689,122197,122559,122881,123481,124132,124752,125259,125701,126101,126529,126948,127430,127897,128498,128926,128873,128520,128278,128400,128691,129035,129372,129481,129070,129061,129064,,132363,,136700,138388,139504,140685,141863,143005,144118,145479,148797,151986,155577,156679,158023
394855,801,"Miami, OK",Msa,OK,65277,,,,,70817,70852,70919,70898,71009,71168,71402,71554,71632,71864,72079,72313,72471,72642,72849,72979,73207,73800,74345,74793,74717,74838,74913,74930,74811,74635,74737,74819,75271,75998,76724,77781,78698,79831,80545,81506,82520,83565,84347,85019,85543,85988,87845,89697,91597,92140,92663
753878,802,"Dayton, TN",Msa,TN,134505,134929,135563,136122,136702,137280,137831,138324,138931,139531,140298,140924,141582,142214,142839,143454,143940,144505,145031,145562,145870,146210,146724,147248,147827,148314,149326,150326,151291,151890,151881,151507,151092,151071,,155652,,164079,167314,168634,169990,171517,173602,175360,177097,177846,178475,182684,187105,193792,196724,199829
395207,803,"Washington, IN",Msa,IN,126781,127507,128236,129062,129723,130342,130986,131768,132349,132930,133411,134184,134818,135546,136194,136848,137706,138461,139344,140059,140806,141429,141906,142423,142843,143144,143314,143430,143865,144062,144344,144445,144989,145681,147131,148399,,154408,157744,159316,160893,162712,164376,166158,167511,169145,170353,173055,175453,178269,179601,180952
394435,807,"Camden, AR",Msa,AR,55699,55809,55948,56344,56673,56876,57157,57304,57299,57149,57151,57449,58011,58537,58955,59314,59853,60162,60359,60556,60820,61121,60518,60016,59231,59331,59553,59842,59953,60231,60620,61042,61251,61406,61979,61013,60635,59939,60740,61215,61748,62108,62376,62587,63160,63625,64009,65014,66280,68075,69041,69812
394713,808,"Jackson, WY",Msa,WY,627156,631406,637720,643615,648995,651235,658130,664241,672058,675018,679249,681469,683728,686037,689487,693814,698898,708087,718086,727817,734339,735326,736593,737370,742313,745565,747346,745802,744325,742491,744168,745598,746744,753347,764275,776209,789237,804908,826355,845152,860093,872268,887351,903695,917825,927652,935263,960626,984755,1011312,1019999,1027594
394670,809,"Hastings, NE",Msa,NE,125010,125693,126366,126995,127709,128402,129064,129762,130438,130968,131542,132262,133151,133970,134689,135358,136032,136645,137305,137935,138544,139179,,138963,,138631,138834,139451,139819,140180,140539,140726,141031,141384,142609,143477,145982,148126,150970,152402,154044,155430,156811,157570,158332,159049,160149,162983,165621,167879,168090,168275
394730,810,"Juneau, AK",Msa,AK,404207,404706,404833,405307,405643,406490,407177,407991,408557,409480,410755,412246,413489,415023,416530,417659,418846,420043,421448,422308,423280,424705,426012,427178,428166,428839,429241,429537,429705,429988,430366,431410,432664,433720,436542,439310,442594,444462,447013,449931,453142,455992,458507,460795,463397,465742,467877,,482975,489072,489274,489540
394310,811,"Albert Lea, MN",Msa,MN,110534,111155,111784,112535,113052,113301,113550,113824,114185,114678,115369,116108,116658,117274,118015,118818,119486,120060,120625,121132,121719,122177,122362,,,,118769,118600,119098,119658,120347,120716,121095,121448,122267,123236,124730,126479,128451,131529,134522,137519,139116,140788,142349,143709,144417,146440,148461,149893,149808,149669
394786,812,"Lewisburg, TN",Msa,TN,141107,142138,143502,144592,145770,146920,148168,149233,150202,151147,152184,153174,154094,155012,155939,156883,157750,158595,159310,160059,160612,161251,161969,163037,164012,165228,166259,167321,167933,169437,170356,,,,,,200073,202418,204458,207178,210058,213335,216916,220614,225180,230531,236389,243899,252174,259009,262472,264723
394708,813,"Iron Mountain, MI",Msa,MI,109119,109743,110510,111002,111357,111473,111787,112291,113027,114007,114850,115364,115621,115812,116192,116583,117063,117347,117773,118199,118904,119734,120193,120347,120079,119932,119871,120135,119872,119397,118758,118891,118849,119013,119921,121281,123526,125389,127665,129243,131136,133010,134781,136113,137405,138341,139058,140831,142760,143911,143708,143575
394795,814,"Lincoln, IL",Msa,IL,91569,91936,92119,92337,92630,92879,92979,92988,93243,93532,93714,93861,94129,94585,94951,95112,95092,95069,95215,95469,95741,96025,95955,95917,95980,96389,96760,97071,97006,96916,96629,96517,96593,97031,97742,98316,99283,100377,101503,102334,103065,104015,104739,105734,106665,107407,107704,108393,109245,110530,111264,111964
394725,815,"Jesup, GA",Msa,GA,112580,113429,114113,114857,115437,116070,116532,116895,117210,117592,118177,118751,119203,119706,120168,120859,121425,122032,122549,123116,123641,124202,123944,123629,123067,123426,123847,124454,124832,125087,125236,125145,125219,125275,126198,127042,129217,131257,133642,135311,136906,138616,140301,141886,143471,144607,145618,148792,152073,156523,158465,160448
394751,816,"Kirksville, MO",Msa,MO,111378,111865,112355,112890,113411,114029,114507,114895,115156,115737,116419,117122,117499,117817,118124,118552,119162,119806,120560,121081,121495,121547,121424,121324,121336,121735,122145,122662,122778,122899,123162,123427,123827,124113,125048,125571,127444,129105,131682,133188,134812,136163,137638,138937,140086,140735,141256,142947,144823,147119,148116,149222
394320,818,"Alpena, MI",Msa,MI,93981,94259,94502,94865,95376,95812,96053,96389,96744,97476,97983,98546,98674,98773,98858,99226,99912,100561,101015,101366,101915,102650,102931,103032,102930,102856,102676,102511,102258,102039,101926,102404,103063,104048,105516,106925,108792,110311,112169,113522,114814,116089,117452,118974,120422,121831,122927,125043,127078,128366,128292,128140
395100,819,"Silver City, NM",Msa,NM,120657,121235,122256,123385,124314,124576,124339,124189,124538,125167,125644,125761,125916,126529,127234,127919,128481,129193,129693,130265,130662,132010,132923,134030,134347,134840,134954,135256,135534,136205,136432,136863,137360,138352,139787,141220,143717,145610,147257,148185,149258,150835,151556,152515,153436,154053,154056,156564,159562,163810,164593,166038
394706,820,"Indianola, MS",Msa,MS,,,,,,,,,,,,,,61230,61384,61489,61735,61943,62194,62401,62539,62713,63021,63359,63503,63470,64189,65026,66022,66238,66404,66195,66033,66000,66393,66810,67521,68935,70277,71542,72269,73414,73783,74140,74068,74581,74810,75879,76726,77892,78448,79127
